青海省湟源	101.28	36.72	-4493
青海省海晏	100.99	36.89	-4562
青海省贵南	100.75	35.57	-4620
青海省班玛	100.73	32.92	-4625
青海省同德	100.63	35.24	-4649
青海省共和	100.61	36.27	-4654
青海省玛沁	100.26	34.49	-4738
青海省祁连	100.22	38.2	-4747
青海省刚察	100.17	37.32	-4759
青海省兴海	99.99	35.6	-4802
青海省甘德	99.89	33.95	-4826
青海省达日	99.68	33.74	-4877
青海省天峻	99.03	37.28	-5033
青海省乌兰	98.46	36.9	-5170
青海省玛多	98.26	34.92	-5218
青海省都兰	98.13	36.3	-5249
青海省称多	97.12	33.35	-5491
青海省玉树	96.97	33.03	-5527
青海省囊谦	96.47	32.23	-5647
青海省治多	95.6	33.86	-5856
青海省曲麻菜	95.5	34.52	-5880
青海省杂多	95.3	32.92	-5928
青海省格尔木	94.9	36.41	-6024
宁夏回族自治区盐池	107.41	37.78	-3022
宁夏回族自治区陶乐	106.69	38.82	-3194
宁夏回族自治区平罗	106.54	38.91	-3230
宁夏回族自治区石嘴山	106.39	39.04	-3266
宁夏回族自治区贺兰	106.35	38.55	-3276
宁夏回族自治区灵武	106.34	38.1	-3278
宁夏回族自治区泾源	106.33	35.5	-3281
宁夏回族自治区固原	106.28	36.01	-3293
宁夏回族自治区银川	106.27	38.47	-3295
宁夏回族自治区永宁	106.24	38.28	-3302
宁夏回族自治区吴忠	106.21	37.99	-3310
宁夏回族自治区隆德	106.11	35.63	-3334
宁夏回族自治区青铜峡	106.07	38.02	-3343
宁夏回族自治区同心	105.94	36.97	-3374
宁夏回族自治区西吉	105.7	35.97	-3432
宁夏回族自治区中宁	105.66	37.48	-3442
宁夏回族自治区海原	105.64	36.56	-3446
宁夏回族自治区中卫	105.18	37.51	-3557
海南省文昌	110.72	19.61	-2227
海南省琼海	110.46	19.25	-2290
海南省万宁	110.39	18.8	-2306
海南省海口	110.35	20.02	-2316
海南省琼山	110.33	19.98	-2321
海南省定安	110.31	19.68	-2326
海南省屯昌	110.1	19.36	-2376
海南省陵水	110.02	18.48	-2395
海南省澄迈	110	19.75	-2400
海南省琼中	109.83	19.05	-2441
海南省保亭	109.7	18.64	-2472
海南省临高	109.69	19.91	-2474
海南省儋县	109.57	19.52	-2503
海南省崖县	109.5	18.25	-2520
海南省白沙	109.44	19.23	-2534
海南省三亚	109.31	18.14	-2566
海南省乐东	109.17	18.73	-2599
海南省昌江	109.03	19.25	-2633
海南省东方	108.64	19.09	-2726
陕西省府谷	111.07	39.05	-2143
陕西省商南	110.88	33.54	-2189
陕西省吴堡	110.73	37.49	-2225
陕西省神木	110.51	38.83	-2278
陕西省佳县	110.48	38.04	-2285
陕西省韩城	110.45	35.47	-2292
陕西省丹凤	110.35	33.71	-2316
陕西省潼关	110.25	34.56	-2340
陕西省绥德	110.24	37.49	-2342
陕西省米脂	110.23	37.78	-2345
陕西省延川	110.18	36.87	-2357
陕西省清涧	110.15	37.11	-2364
陕西省洛南	110.15	34.11	-2364
陕西省宜川	110.15	36.04	-2364
陕西省合阳	110.15	35.24	-2364
陕西省华阴	110.09	34.58	-2378
陕西省白河	110.06	32.83	-2386
陕西省子洲	110.05	37.45	-2388
陕西省延长	110.02	36.59	-2395
陕西省商县	109.96	33.88	-2410
陕西省人荔	109.96	34.82	-2410
陕西省成城	109.93	35.2	-2417
陕西省山阳	109.91	33.55	-2422
陕西省黄龙	109.86	35.6	-2434
陕西省华县	109.77	34.53	-2455
陕西省榆林	109.77	38.3	-2455
陕西省子长	109.65	37.16	-2484
陕西省白水	109.6	35.18	-2496
陕西省蒲城	109.59	34.97	-2498
陕西省镇坪	109.51	31.91	-2518
陕西省渭南	109.5	34.52	-2520
陕西省延安	109.47	36.6	-2527
陕西省洛川	109.42	35.76	-2539
陕西省甘泉	109.37	36.29	-2551
陕西省平利	109.37	32.41	-2551
陕西省富县	109.37	36	-2551
陕西省旬阳	109.35	32.83	-2556
陕西省安寨	109.34	36.88	-2558
陕西省蓝田	109.32	34.17	-2563
陕西省横山	109.32	37.97	-2563
陕西省黄陵	109.27	35.6	-2575
陕西省临潼	109.22	34.38	-2587
陕西省富平	109.17	34.76	-2599
陕西省镇安	109.16	33.45	-2602
陕西省柞水	109.14	33.69	-2606
陕西省铜川	109.11	35.09	-2614
陕西省宜君	109.11	35.43	-2614
陕西省高陵	109.1	34.55	-2616
陕西省安康	109.02	32.7	-2635
陕西省耀县	108.98	34.91	-2645
陕西省长安	108.97	34.18	-2647
陕西省西安	108.95	34.27	-2652
陕西省三原	108.94	34.62	-2654
陕西省岚皋	108.89	32.3	-2666
陕西省泾阳	108.84	34.53	-2678
陕西省靖边	108.79	37.61	-2690
陕西省志丹	108.78	36.84	-2693
陕西省咸阳	108.72	34.36	-2707
陕西省户县	108.61	34.12	-2734
陕西省淳化	108.57	34.81	-2743
陕西省紫阳	108.55	32.56	-2748
陕西省汉阴	108.53	32.9	-2753
陕西省兴平	108.49	34.32	-2762
陕西省礼泉	108.43	34.5	-2777
陕西省旬邑	108.33	35.13	-2801
陕西省宁陕	108.33	33.34	-2801
陕西省石泉	108.26	33.05	-2818
陕西省乾县	108.25	34.54	-2820
陕西省武功	108.22	34.28	-2827
陕西省吴旗	108.22	36.93	-2827
陕西省周至	108.22	34.18	-2827
陕西省永寿	108.14	34.71	-2846
陕西省彬县	108.09	35.04	-2858
陕西省汉中	108.04	33.07	-2870
陕西省佛坪	108	33.55	-2880
陕西省镇巴	107.91	32.56	-2902
陕西省扶风	107.87	34.38	-2911
陕西省长武	107.8	35.22	-2928
陕西省麟游	107.8	34.69	-2928
陕西省西乡	107.77	33	-2935
陕西省眉县	107.76	34.29	-2938
陕西省岐山	107.63	34.46	-2969
陕西省定边	107.59	37.6	-2978
陕西省洋县	107.56	33.23	-2986
陕西省凤翔	107.39	34.53	-3026
陕西省城固	107.32	33.16	-3043
陕西省太白	107.3	34.09	-3048
陕西省宝鸡	107.15	34.38	-3084
陕西省千阳	107.13	34.65	-3089
陕西省留坝	106.95	33.65	-3132
陕西省南郑	106.93	33	-3137
陕西省陇县	106.86	34.91	-3154
陕西省勉县	106.68	33.16	-3197
陕西省凤县	106.51	33.93	-3238
陕西省宁强	106.25	32.82	-3300
陕西省略阳	106.16	33.34	-3322
